19919,fa2021,"2"
19918,fa2021,"2"
19917,fa2021,"2"
19916,fa2021,"2"
10236,fa2021,"2"
11960,fa2021,"2"
31577,sp2021,"2"
31576,sp2021,"2"
31574,sp2021,"2"
27681,sp2021,"2"
28382,sp2021,"2"
22130,sp2021,"2"
20291,sp2021,"2"
11350,fa2021,"2"
20708,fa2021,"2"
20709,fa2021,"2"
12765,fa2021,"2"
10091,fa2021,"2"
15424,fa2021,"2"
11759,fa2021,"2"
15595,fa2021,"2"
11674,fa2021,"2"
15444,fa2021,"2"
11315,fa2021,"2"
11123,fa2021,"2"
17958,fa2021,"2"
14501,fa2021,"2"
14974,fa2021,"2"
13512,fa2021,"2"
21099,sp2021,"2"
21298,sp2021,"2"
21211,sp2021,"2"
20670,sp2021,"2"
30044,sp2021,"2"
20343,sp2021,"2"
20235,sp2021,"2"
27414,sp2021,"2"
20550,sp2021,"2"
31450,sp2021,"2"
32207,sp2021,"2"
32145,sp2021,"2"
32359,sp2021,"2"
25321,sp2021,"2"
20687,sp2021,"2"
27442,sp2021,"2"
27237,sp2021,"2"
24592,sp2021,"2"
24053,sp2021,"2"
11673,fa2021,"2"
10510,fa2021,"2"
10238,fa2021,"2"
10898,fa2021,"2"
20765,sp2021,"2"
20254,sp2021,"2"
19928,fa2021,"2"
11121,fa2021,"2"
11122,fa2021,"2"
10730,fa2021,"2"
11239,fa2021,"2"
11249,fa2021,"2"
10662,fa2021,"2"
11281,fa2021,"2"
11306,fa2021,"2"
10443,fa2021,"2"
12369,fa2021,"2"
13356,fa2021,"2"
14460,fa2021,"2"
18574,fa2021,"2"
19927,fa2021,"2"
19925,fa2021,"2"
19924,fa2021,"2"
19923,fa2021,"2"
19922,fa2021,"2"
19926,fa2021,"2"
13135,fa2021,"2"
13137,fa2021,"2"
13134,fa2021,"2"
13136,fa2021,"2"
13133,fa2021,"2"
19921,fa2021,"2"
19920,fa2021,"2"
14102,fa2021,"2"
13139,fa2021,"2"
13138,fa2021,"2"
15481,fa2021,"2"
19915,fa2021,"2"
11404,fa2021,"2"
11403,fa2021,"2"
13729,fa2021,"2"
19914,fa2021,"2"
19912,fa2021,"2"
19911,fa2021,"2"
19910,fa2021,"2"
17531,fa2021,"2"
17533,fa2021,"2"
17534,fa2021,"2"
17535,fa2021,"2"
19909,fa2021,"2"
19908,fa2021,"2"
19907,fa2021,"2"
19906,fa2021,"2"
20714,fa2021,"2"
20715,fa2021,"2"
20716,fa2021,"2"
20717,fa2021,"2"
16166,fa2021,"2"
16167,fa2021,"2"
16168,fa2021,"2"
16406,fa2021,"2"
15332,fa2021,"2"
15422,fa2021,"2"
16169,fa2021,"2"
16170,fa2021,"2"
14489,fa2021,"2"
16171,fa2021,"2"
16172,fa2021,"2"
16393,fa2021,"2"
13140,fa2021,"2"
16173,fa2021,"2"
16174,fa2021,"2"
16405,fa2021,"2"
19905,fa2021,"2"
19903,fa2021,"2"
19902,fa2021,"2"
19901,fa2021,"2"
12099,fa2021,"2"
14384,fa2021,"2"
16175,fa2021,"2"
16176,fa2021,"2"
16226,fa2021,"2"
17555,fa2021,"2"
21233,fa2021,"2"
21234,fa2021,"2"
21235,fa2021,"2"
16177,fa2021,"2"
16213,fa2021,"2"
16214,fa2021,"2"
16227,fa2021,"2"
20754,fa2021,"2"
19896,fa2021,"2"
19895,fa2021,"2"
19894,fa2021,"2"
19893,fa2021,"2"
17564,fa2021,"2"
17565,fa2021,"2"
17566,fa2021,"2"
17567,fa2021,"2"
12094,fa2021,"2"
15333,fa2021,"2"
15423,fa2021,"2"
16230,fa2021,"2"
19892,fa2021,"2"
19891,fa2021,"2"
19890,fa2021,"2"
19889,fa2021,"2"
12776,fa2021,"2"
14870,fa2021,"2"
16181,fa2021,"2"
16182,fa2021,"2"
17576,fa2021,"2"
17577,fa2021,"2"
17578,fa2021,"2"
17579,fa2021,"2"
17584,fa2021,"2"
17585,fa2021,"2"
17586,fa2021,"2"
17587,fa2021,"2"
17588,fa2021,"2"
17589,fa2021,"2"
17590,fa2021,"2"
17591,fa2021,"2"
17960,fa2021,"2"
17961,fa2021,"2"
17962,fa2021,"2"
17971,fa2021,"2"
21135,fa2021,"2"
21136,fa2021,"2"
21137,fa2021,"2"
21138,fa2021,"2"
19887,fa2021,"2"
19886,fa2021,"2"
19885,fa2021,"2"
19884,fa2021,"2"
20712,fa2021,"2"
13646,fa2021,"2"
13141,fa2021,"2"
13154,fa2021,"2"
13357,fa2021,"2"
12321,fa2021,"2"
20750,fa2021,"2"
11770,fa2021,"2"
11351,fa2021,"2"
19881,fa2021,"2"
19879,fa2021,"2"
19875,fa2021,"2"
16188,fa2021,"2"
18154,fa2021,"2"
20842,fa2021,"2"
20911,fa2021,"2"
14385,fa2021,"2"
17029,fa2021,"2"
19872,fa2021,"2"
19871,fa2021,"2"
19869,fa2021,"2"
19868,fa2021,"2"
19867,fa2021,"2"
19865,fa2021,"2"
11380,fa2021,"2"
11328,fa2021,"2"
12322,fa2021,"2"
14461,fa2021,"2"
19863,fa2021,"2"
19862,fa2021,"2"
17612,fa2021,"2"
19861,fa2021,"2"
19880,fa2021,"2"
19873,fa2021,"2"
13591,fa2021,"2"
14462,fa2021,"2"
20779,fa2021,"2"
19860,fa2021,"2"
19876,fa2021,"2"
16185,fa2021,"2"
16189,fa2021,"2"
21331,fa2021,"2"
19866,fa2021,"2"
19859,fa2021,"2"
19870,fa2021,"2"
21165,fa2021,"2"
21009,fa2021,"2"
10899,fa2021,"2"
14463,fa2021,"2"
13647,fa2021,"2"
14333,fa2021,"2"
15425,fa2021,"2"
19857,fa2021,"2"
11125,fa2021,"2"
19864,fa2021,"2"
19854,fa2021,"2"
14334,fa2021,"2"
11124,fa2021,"2"
14510,fa2021,"2"
13252,fa2021,"2"
13302,fa2021,"2"
11886,fa2021,"2"
13592,fa2021,"2"
19853,fa2021,"2"
19852,fa2021,"2"
19851,fa2021,"2"
21225,fa2021,"2"
19850,fa2021,"2"
19849,fa2021,"2"
19847,fa2021,"2"
19846,fa2021,"2"
19844,fa2021,"2"
19843,fa2021,"2"
19842,fa2021,"2"
19841,fa2021,"2"
19840,fa2021,"2"
19839,fa2021,"2"
22127,sp2021,"2"
20392,sp2021,"2"
23859,sp2021,"2"
20508,sp2021,"2"
20631,sp2021,"2"
20262,sp2021,"2"
26642,sp2021,"2"
20668,sp2021,"2"
21101,sp2021,"2"
27146,sp2021,"2"
20133,sp2021,"2"
21399,sp2021,"2"
31581,sp2021,"2"
31580,sp2021,"2"
31579,sp2021,"2"
32027,sp2021,"2"
32655,sp2021,"2"
33070,sp2021,"2"
32657,sp2021,"2"
33071,sp2021,"2"
33152,sp2021,"2"
33153,sp2021,"2"
33300,sp2021,"2"
33301,sp2021,"2"
33338,sp2021,"2"
23544,sp2021,"2"
23546,sp2021,"2"
23545,sp2021,"2"
23860,sp2021,"2"
28296,sp2021,"2"
31578,sp2021,"2"
24402,sp2021,"2"
33112,sp2021,"2"
26643,sp2021,"2"
23547,sp2021,"2"
21313,sp2021,"2"
21314,sp2021,"2"
33362,sp2021,"2"
28297,sp2021,"2"
28299,sp2021,"2"
28300,sp2021,"2"
28301,sp2021,"2"
28994,sp2021,"2"
31573,sp2021,"2"
31572,sp2021,"2"
31571,sp2021,"2"
31570,sp2021,"2"
31569,sp2021,"2"
31568,sp2021,"2"
31567,sp2021,"2"
31566,sp2021,"2"
31565,sp2021,"2"
31564,sp2021,"2"
32673,sp2021,"2"
32754,sp2021,"2"
32755,sp2021,"2"
32756,sp2021,"2"
33066,sp2021,"2"
26051,sp2021,"2"
26644,sp2021,"2"
26961,sp2021,"2"
26645,sp2021,"2"
26646,sp2021,"2"
31563,sp2021,"2"
31561,sp2021,"2"
31560,sp2021,"2"
31559,sp2021,"2"
31558,sp2021,"2"
31557,sp2021,"2"
31556,sp2021,"2"
31555,sp2021,"2"
31554,sp2021,"2"
31553,sp2021,"2"
23017,sp2021,"2"
24268,sp2021,"2"
26052,sp2021,"2"
26647,sp2021,"2"
26648,sp2021,"2"
31552,sp2021,"2"
31551,sp2021,"2"
31550,sp2021,"2"
31549,sp2021,"2"
31548,sp2021,"2"
31547,sp2021,"2"
32823,sp2021,"2"
32824,sp2021,"2"
32825,sp2021,"2"
32826,sp2021,"2"
31546,sp2021,"2"
32827,sp2021,"2"
32828,sp2021,"2"
32829,sp2021,"2"
32830,sp2021,"2"
31545,sp2021,"2"
31544,sp2021,"2"
31543,sp2021,"2"
31542,sp2021,"2"
31541,sp2021,"2"
27116,sp2021,"2"
27122,sp2021,"2"
27123,sp2021,"2"
27124,sp2021,"2"
27190,sp2021,"2"
28310,sp2021,"2"
28311,sp2021,"2"
28312,sp2021,"2"
28313,sp2021,"2"
28999,sp2021,"2"
31540,sp2021,"2"
31539,sp2021,"2"
31538,sp2021,"2"
31537,sp2021,"2"
31536,sp2021,"2"
31535,sp2021,"2"
31534,sp2021,"2"
31533,sp2021,"2"
31532,sp2021,"2"
31531,sp2021,"2"
31530,sp2021,"2"
31529,sp2021,"2"
31528,sp2021,"2"
31527,sp2021,"2"
31526,sp2021,"2"
24404,sp2021,"2"
27210,sp2021,"2"
28610,sp2021,"2"
28611,sp2021,"2"
28990,sp2021,"2"
31525,sp2021,"2"
31524,sp2021,"2"
31523,sp2021,"2"
31522,sp2021,"2"
31521,sp2021,"2"
28314,sp2021,"2"
28317,sp2021,"2"
28318,sp2021,"2"
28319,sp2021,"2"
28998,sp2021,"2"
32739,sp2021,"2"
32751,sp2021,"2"
32752,sp2021,"2"
32753,sp2021,"2"
33067,sp2021,"2"
23861,sp2021,"2"
26137,sp2021,"2"
26966,sp2021,"2"
26967,sp2021,"2"
26651,sp2021,"2"
26652,sp2021,"2"
26653,sp2021,"2"
26654,sp2021,"2"
26968,sp2021,"2"
27191,sp2021,"2"
26655,sp2021,"2"
26656,sp2021,"2"
26657,sp2021,"2"
26658,sp2021,"2"
27036,sp2021,"2"
29400,sp2021,"2"
31515,sp2021,"2"
31514,sp2021,"2"
31513,sp2021,"2"
31512,sp2021,"2"
32878,sp2021,"2"
32992,sp2021,"2"
32993,sp2021,"2"
32994,sp2021,"2"
33068,sp2021,"2"
31511,sp2021,"2"
31509,sp2021,"2"
31508,sp2021,"2"
31507,sp2021,"2"
31506,sp2021,"2"
26053,sp2021,"2"
26659,sp2021,"2"
26660,sp2021,"2"
26661,sp2021,"2"
29391,sp2021,"2"
28336,sp2021,"2"
28337,sp2021,"2"
28338,sp2021,"2"
28339,sp2021,"2"
29394,sp2021,"2"
31505,sp2021,"2"
31504,sp2021,"2"
31503,sp2021,"2"
31502,sp2021,"2"
31501,sp2021,"2"
23548,sp2021,"2"
32933,sp2021,"2"
32934,sp2021,"2"
32935,sp2021,"2"
32936,sp2021,"2"
32938,sp2021,"2"
28348,sp2021,"2"
28349,sp2021,"2"
28350,sp2021,"2"
28351,sp2021,"2"
29390,sp2021,"2"
31500,sp2021,"2"
32713,sp2021,"2"
32741,sp2021,"2"
32760,sp2021,"2"
32761,sp2021,"2"
32762,sp2021,"2"
33069,sp2021,"2"
20945,sp2021,"2"
23946,sp2021,"2"
23549,sp2021,"2"
26138,sp2021,"2"
21463,sp2021,"2"
21227,sp2021,"2"
22980,sp2021,"2"
24269,sp2021,"2"
31499,sp2021,"2"
33208,sp2021,"2"
33209,sp2021,"2"
31153,sp2021,"2"
31498,sp2021,"2"
31496,sp2021,"2"
31492,sp2021,"2"
31491,sp2021,"2"
31487,sp2021,"2"
31484,sp2021,"2"
31480,sp2021,"2"
33100,sp2021,"2"
23947,sp2021,"2"
31475,sp2021,"2"
25183,sp2021,"2"
25079,sp2021,"2"
32967,sp2021,"2"
33210,sp2021,"2"
33211,sp2021,"2"
31473,sp2021,"2"
32605,sp2021,"2"
31470,sp2021,"2"
28362,sp2021,"2"
31469,sp2021,"2"
33202,sp2021,"2"
31467,sp2021,"2"
22370,sp2021,"2"
21723,sp2021,"2"
21745,sp2021,"2"
21709,sp2021,"2"
21428,sp2021,"2"
21286,sp2021,"2"
23268,sp2021,"2"
31463,sp2021,"2"
22738,sp2021,"2"
24590,sp2021,"2"
31460,sp2021,"2"
31459,sp2021,"2"
31458,sp2021,"2"
31488,sp2021,"2"
31493,sp2021,"2"
23948,sp2021,"2"
31456,sp2021,"2"
31485,sp2021,"2"
31481,sp2021,"2"
31477,sp2021,"2"
22739,sp2021,"2"
24591,sp2021,"2"
31476,sp2021,"2"
31455,sp2021,"2"
31474,sp2021,"2"
26139,sp2021,"2"
31454,sp2021,"2"
31453,sp2021,"2"
33111,sp2021,"2"
31452,sp2021,"2"
32606,sp2021,"2"
26054,sp2021,"2"
26055,sp2021,"2"
32742,sp2021,"2"
33215,sp2021,"2"
31451,sp2021,"2"
31466,sp2021,"2"
31468,sp2021,"2"
23550,sp2021,"2"
20200,sp2021,"2"
20933,sp2021,"2"
29551,sp2021,"2"
23551,sp2021,"2"
31461,sp2021,"2"
31449,sp2021,"2"
31447,sp2021,"2"
28369,sp2021,"2"
32186,sp2021,"2"
31446,sp2021,"2"
31445,sp2021,"2"
31444,sp2021,"2"
31443,sp2021,"2"
31442,sp2021,"2"
31440,sp2021,"2"
27315,sp2021,"2"
31438,sp2021,"2"
31437,sp2021,"2"
31436,sp2021,"2"
31435,sp2021,"2"
31434,sp2021,"2"
31432,sp2021,"2"
31431,sp2021,"2"
10901,fa2021,"2"
10451,fa2021,"2"
10900,fa2021,"2"
14871,fa2021,"2"
14500,fa2021,"3"
14515,fa2021,"3"
21432,sp2021,"1"
20633,sp2021,"1"
32226,sp2021,"1"
32227,sp2021,"1"
20242,sp2021,"1"
20050,sp2021,"1"
20972,sp2021,"1"
29079,sp2021,"1"
29080,sp2021,"1"
22372,sp2021,"1"
23356,sp2021,"1"
27846,sp2021,"1"
25092,sp2021,"1"
31245,sp2021,"1"
20954,sp2021,"1"
31247,sp2021,"1"
32907,sp2021,"1"
29068,sp2021,"1"
29469,sp2021,"1"
25050,sp2021,"1"
25049,sp2021,"1"
20154,sp2021,"1"
29071,sp2021,"1"
32506,sp2021,"1"
32507,sp2021,"1"
32855,sp2021,"1"
22193,sp2021,"1"
24528,sp2021,"1"
24529,sp2021,"1"
32858,sp2021,"1"
26068,sp2021,"1"
31244,sp2021,"1"
24527,sp2021,"1"
25095,sp2021,"1"
25096,sp2021,"1"
25097,sp2021,"1"
25094,sp2021,"1"
32228,sp2021,"1"
33555,sp2021,"1"
29069,sp2021,"1"
26067,sp2021,"1"
21085,sp2021,"1"
20173,sp2021,"1"
32502,sp2021,"1"
25190,sp2021,"1"
25192,sp2021,"1"
29070,sp2021,"1"
31252,sp2021,"1"
22134,sp2021,"1"
23065,sp2021,"1"
20169,sp2021,"1"
31248,sp2021,"1"
31246,sp2021,"1"
33233,sp2021,"1"
24558,sp2021,"1"
31249,sp2021,"1"
24426,sp2021,"1"
33282,sp2021,"1"
31250,sp2021,"1"
23331,sp2021,"1"
27114,sp2021,"1"
28947,sp2021,"1"
13653,fa2021,"1"
13654,fa2021,"1"
14466,fa2021,"1"
14467,fa2021,"1"
14468,fa2021,"1"
14465,fa2021,"1"
14753,fa2021,"1"
15448,fa2021,"1"
14928,fa2021,"1"
15339,fa2021,"1"
18352,fa2021,"1"
10873,fa2021,"1"
15056,fa2021,"1"
21096,fa2021,"1"
14754,fa2021,"1"
14845,fa2021,"1"
21219,fa2021,"1"
21098,fa2021,"1"
18467,fa2021,"1"
10052,fa2021,"1"
17915,fa2021,"1"
17984,fa2021,"1"
13652,fa2021,"1"
14844,fa2021,"1"
14843,fa2021,"1"
14751,fa2021,"1"
16920,fa2021,"1"
20816,fa2021,"1"
18681,fa2021,"1"
20819,fa2021,"1"
14752,fa2021,"1"
16332,fa2021,"1"
18025,fa2021,"1"
16346,fa2021,"1"
16449,fa2021,"1"
10164,fa2021,"1"
17739,fa2021,"1"
17740,fa2021,"1"
14104,fa2021,"1"
13210,fa2021,"1"
16919,fa2021,"1"
10677,fa2021,"1"
10676,fa2021,"1"
15447,fa2021,"1"
12947,fa2021,"1"
14338,fa2021,"1"
14921,fa2021,"1"
14337,fa2021,"1"
13303,fa2021,"1"
11324,fa2021,"1"
20817,fa2021,"1"
21215,fa2021,"1"
21308,fa2021,"1"
13839,fa2021,"1"
20818,fa2021,"1"
20820,fa2021,"1"
21216,fa2021,"1"
18054,fa2021,"1"
18117,fa2021,"1"
