40,"20712","fa2021"
40,"31468","sp2021"
40,"19859","fa2021"
40,"26643","sp2021"
40,"31435","sp2021"
40,"20842","fa2021"
40,"20508","sp2021"
40,"20631","sp2021"
40,"14974","fa2021"
40,"31525","sp2021"
40,"16167","fa2021"
40,"19903","fa2021"
40,"19902","fa2021"
40,"19846","fa2021"
40,"19901","fa2021"
40,"13646","fa2021"
40,"20945","sp2021"
40,"13154","fa2021"
40,"11380","fa2021"
40,"13592","fa2021"
40,"19853","fa2021"
40,"26138","sp2021"
40,"23268","sp2021"
40,"31447","sp2021"
40,"28369","sp2021"
40,"31446","sp2021"
40,"10900","fa2021"
40,"19923","fa2021"
41,"19924","fa2021"
41,"15481","fa2021"
41,"27237","sp2021"
41,"31524","sp2021"
41,"16168","fa2021"
42,"31530","sp2021"
42,"31529","sp2021"
42,"31528","sp2021"
42,"31527","sp2021"
42,"31526","sp2021"
42,"12776","fa2021"
42,"31523","sp2021"
42,"16406","fa2021"
43,"19854","fa2021"
43,"23547","sp2021"
43,"31440","sp2021"
43,"14870","fa2021"
43,"31522","sp2021"
43,"31491","sp2021"
44,"19919","fa2021"
44,"19918","fa2021"
44,"19917","fa2021"
44,"19916","fa2021"
44,"19928","fa2021"
44,"12321","fa2021"
44,"22127","sp2021"
44,"31460","sp2021"
44,"31459","sp2021"
44,"16181","fa2021"
44,"31521","sp2021"
44,"31488","sp2021"
45,"31475","sp2021"
45,"31474","sp2021"
45,"21313","sp2021"
45,"16182","fa2021"
45,"33211","sp2021"
45,"33202","sp2021"
46,"21227","sp2021"
46,"24269","sp2021"
46,"32742","sp2021"
46,"23859","sp2021"
46,"20754","fa2021"
46,"17588","fa2021"
47,"11404","fa2021"
47,"15332","fa2021"
47,"15422","fa2021"
47,"16169","fa2021"
47,"16170","fa2021"
47,"26051","sp2021"
47,"26644","sp2021"
47,"26961","sp2021"
47,"26645","sp2021"
47,"26646","sp2021"
47,"31458","sp2021"
47,"24592","sp2021"
47,"10236","fa2021"
47,"32878","sp2021"
47,"29400","sp2021"
47,"17589","fa2021"
48,"19879","fa2021"
48,"19876","fa2021"
48,"31563","sp2021"
48,"31561","sp2021"
48,"31560","sp2021"
48,"31559","sp2021"
48,"31558","sp2021"
48,"31557","sp2021"
48,"31556","sp2021"
48,"31555","sp2021"
48,"31554","sp2021"
48,"31553","sp2021"
48,"31442","sp2021"
48,"22130","sp2021"
48,"11674","fa2021"
48,"15444","fa2021"
48,"20670","sp2021"
48,"30044","sp2021"
48,"11673","fa2021"
48,"19850","fa2021"
48,"31484","sp2021"
48,"21709","sp2021"
48,"21428","sp2021"
48,"31481","sp2021"
48,"20291","sp2021"
48,"16188","fa2021"
48,"32992","sp2021"
48,"31515","sp2021"
48,"17590","fa2021"
49,"26642","sp2021"
49,"28348","sp2021"
49,"28349","sp2021"
49,"28350","sp2021"
49,"28351","sp2021"
49,"29390","sp2021"
49,"16185","fa2021"
49,"19847","fa2021"
49,"31545","sp2021"
49,"31544","sp2021"
49,"31543","sp2021"
49,"31542","sp2021"
49,"32993","sp2021"
49,"31514","sp2021"
49,"17591","fa2021"
50,"19896","fa2021"
50,"19895","fa2021"
50,"19894","fa2021"
50,"19893","fa2021"
50,"19839","fa2021"
50,"31467","sp2021"
50,"31466","sp2021"
50,"21399","sp2021"
50,"31541","sp2021"
50,"31487","sp2021"
50,"31485","sp2021"
50,"31574","sp2021"
50,"31579","sp2021"
50,"16177","fa2021"
50,"16213","fa2021"
50,"16214","fa2021"
50,"32994","sp2021"
50,"31513","sp2021"
50,"21225","fa2021"
51,"16189","fa2021"
51,"28296","sp2021"
51,"31438","sp2021"
51,"19846","fa2021"
51,"16227","fa2021"
51,"19871","fa2021"
51,"19870","fa2021"
51,"32207","sp2021"
51,"33068","sp2021"
51,"31512","sp2021"
51,"28382","sp2021"
52,"33208","sp2021"
52,"19869","fa2021"
52,"19860","fa2021"
52,"26053","sp2021"
52,"26659","sp2021"
52,"26660","sp2021"
52,"26661","sp2021"
52,"29391","sp2021"
52,"22980","sp2021"
52,"32145","sp2021"
52,"21298","sp2021"
52,"10091","fa2021"
52,"11125","fa2021"
52,"13139","fa2021"
52,"20714","fa2021"
52,"20715","fa2021"
52,"20716","fa2021"
52,"20717","fa2021"
52,"31492","sp2021"
52,"31434","sp2021"
52,"17958","fa2021"
53,"32027","sp2021"
53,"31500","sp2021"
53,"33111","sp2021"
53,"20779","fa2021"
53,"32359","sp2021"
54,"23549","sp2021"
54,"21286","sp2021"
54,"31463","sp2021"
54,"31461","sp2021"
54,"32713","sp2021"
54,"31443","sp2021"
54,"10451","fa2021"
54,"11315","fa2021"
54,"19857","fa2021"
54,"33209","sp2021"
54,"20933","sp2021"
55,"19909","fa2021"
55,"19908","fa2021"
55,"19907","fa2021"
55,"19906","fa2021"
55,"19849","fa2021"
55,"31573","sp2021"
55,"31572","sp2021"
55,"31571","sp2021"
55,"31570","sp2021"
55,"31569","sp2021"
55,"31496","sp2021"
55,"31493","sp2021"
55,"31450","sp2021"
55,"13356","fa2021"
55,"31581","sp2021"
55,"18154","fa2021"
55,"19843","fa2021"
55,"28314","sp2021"
55,"28317","sp2021"
55,"28318","sp2021"
55,"28319","sp2021"
55,"28998","sp2021"
55,"31454","sp2021"
55,"31453","sp2021"
55,"10510","fa2021"
55,"19925","fa2021"
55,"27315","sp2021"
56,"11239","fa2021"
56,"13252","fa2021"
56,"20262","sp2021"
56,"23551","sp2021"
56,"13138","fa2021"
56,"19861","fa2021"
56,"11121","fa2021"
56,"19915","fa2021"
56,"20765","sp2021"
56,"32186","sp2021"
56,"19865","fa2021"
57,"11770","fa2021"
57,"13591","fa2021"
57,"14462","fa2021"
57,"23017","sp2021"
57,"24268","sp2021"
57,"26052","sp2021"
57,"26647","sp2021"
57,"26648","sp2021"
57,"31499","sp2021"
57,"21723","sp2021"
57,"31451","sp2021"
57,"29551","sp2021"
57,"31498","sp2021"
57,"13135","fa2021"
57,"19851","fa2021"
57,"14102","fa2021"
57,"12094","fa2021"
57,"15333","fa2021"
57,"15423","fa2021"
57,"16230","fa2021"
57,"19892","fa2021"
57,"19891","fa2021"
57,"19890","fa2021"
57,"19889","fa2021"
57,"21745","sp2021"
57,"11960","fa2021"
57,"19864","fa2021"
58,"31577","sp2021"
58,"24402","sp2021"
58,"19921","fa2021"
58,"12765","fa2021"
58,"11351","fa2021"
59,"19927","fa2021"
59,"23861","sp2021"
59,"33338","sp2021"
59,"15595","fa2021"
59,"31552","sp2021"
60,"14384","fa2021"
60,"16175","fa2021"
60,"16176","fa2021"
60,"16226","fa2021"
60,"19867","fa2021"
60,"19866","fa2021"
60,"31540","sp2021"
60,"31539","sp2021"
60,"31538","sp2021"
60,"31537","sp2021"
60,"31536","sp2021"
60,"31535","sp2021"
60,"31534","sp2021"
60,"31533","sp2021"
60,"31532","sp2021"
60,"31531","sp2021"
60,"26137","sp2021"
60,"26966","sp2021"
60,"26967","sp2021"
60,"26651","sp2021"
60,"26652","sp2021"
60,"26653","sp2021"
60,"26654","sp2021"
60,"26968","sp2021"
60,"27191","sp2021"
60,"33112","sp2021"
60,"11249","fa2021"
60,"11281","fa2021"
60,"27146","sp2021"
60,"26054","sp2021"
60,"26055","sp2021"
60,"19875","fa2021"
60,"32655","sp2021"
60,"20343","sp2021"
60,"31551","sp2021"
61,"10238","fa2021"
61,"20254","sp2021"
61,"19873","fa2021"
61,"22739","sp2021"
61,"33070","sp2021"
61,"20235","sp2021"
61,"31550","sp2021"
62,"31576","sp2021"
62,"24591","sp2021"
62,"33152","sp2021"
62,"27414","sp2021"
62,"31549","sp2021"
63,"17029","fa2021"
63,"32967","sp2021"
63,"13512","fa2021"
63,"10662","fa2021"
63,"20687","sp2021"
63,"31548","sp2021"
64,"21101","sp2021"
64,"20133","sp2021"
64,"31578","sp2021"
64,"19844","fa2021"
64,"31455","sp2021"
64,"19922","fa2021"
64,"27442","sp2021"
64,"19905","fa2021"
65,"11122","fa2021"
65,"23548","sp2021"
65,"32933","sp2021"
65,"32934","sp2021"
65,"32935","sp2021"
65,"32936","sp2021"
65,"32938","sp2021"
65,"32739","sp2021"
65,"32751","sp2021"
65,"32752","sp2021"
65,"32753","sp2021"
65,"33067","sp2021"
65,"31580","sp2021"
65,"10901","fa2021"
65,"31444","sp2021"
65,"14460","fa2021"
65,"21009","fa2021"
65,"32605","sp2021"
65,"32606","sp2021"
65,"13137","fa2021"
65,"14333","fa2021"
65,"15425","fa2021"
65,"28362","sp2021"
65,"31452","sp2021"
65,"24053","sp2021"
66,"20392","sp2021"
66,"14501","fa2021"
66,"10898","fa2021"
67,"23544","sp2021"
67,"25321","sp2021"
67,"13136","fa2021"
68,"19926","fa2021"
68,"17960","fa2021"
68,"17961","fa2021"
68,"17962","fa2021"
68,"17971","fa2021"
68,"21135","fa2021"
68,"21136","fa2021"
68,"21137","fa2021"
68,"21138","fa2021"
68,"27116","sp2021"
68,"27122","sp2021"
68,"27123","sp2021"
68,"27124","sp2021"
68,"27190","sp2021"
68,"28310","sp2021"
68,"28311","sp2021"
68,"28312","sp2021"
68,"28313","sp2021"
68,"28999","sp2021"
68,"28336","sp2021"
68,"28337","sp2021"
68,"28338","sp2021"
68,"28339","sp2021"
68,"29394","sp2021"
68,"31505","sp2021"
68,"31504","sp2021"
68,"31503","sp2021"
68,"31502","sp2021"
68,"31501","sp2021"
68,"14510","fa2021"
68,"23550","sp2021"
68,"20200","sp2021"
68,"13357","fa2021"
68,"11328","fa2021"
68,"11886","fa2021"
68,"33300","sp2021"
68,"33301","sp2021"
68,"23545","sp2021"
68,"23860","sp2021"
68,"17576","fa2021"
68,"17577","fa2021"
68,"17578","fa2021"
68,"17579","fa2021"
68,"13729","fa2021"
68,"19887","fa2021"
68,"19886","fa2021"
68,"19885","fa2021"
68,"19884","fa2021"
68,"20668","sp2021"
68,"31432","sp2021"
68,"13140","fa2021"
68,"16173","fa2021"
68,"16174","fa2021"
68,"16405","fa2021"
68,"19840","fa2021"
68,"25079","sp2021"
68,"26139","sp2021"
68,"31436","sp2021"
68,"13133","fa2021"
69,"10730","fa2021"
69,"19863","fa2021"
69,"19862","fa2021"
69,"21463","sp2021"
69,"22738","sp2021"
69,"24590","sp2021"
69,"14489","fa2021"
69,"16171","fa2021"
69,"16172","fa2021"
69,"16393","fa2021"
69,"23546","sp2021"
69,"32741","sp2021"
69,"19920","fa2021"
70,"21331","fa2021"
70,"32760","sp2021"
70,"14334","fa2021"
71,"31473","sp2021"
71,"32761","sp2021"
71,"11124","fa2021"
72,"13134","fa2021"
72,"20750","fa2021"
72,"17612","fa2021"
72,"32762","sp2021"
72,"33069","sp2021"
72,"19868","fa2021"
72,"13302","fa2021"
73,"31153","sp2021"
73,"19841","fa2021"
73,"11350","fa2021"
74,"33100","sp2021"
74,"17531","fa2021"
74,"21211","sp2021"
75,"31568","sp2021"
75,"31567","sp2021"
75,"31566","sp2021"
75,"31565","sp2021"
75,"31564","sp2021"
75,"32673","sp2021"
75,"32754","sp2021"
75,"32755","sp2021"
75,"32756","sp2021"
75,"33066","sp2021"
75,"17533","fa2021"
75,"17534","fa2021"
75,"17535","fa2021"
75,"19852","fa2021"
75,"28297","sp2021"
75,"28299","sp2021"
75,"28300","sp2021"
75,"28301","sp2021"
75,"28994","sp2021"
75,"12369","fa2021"
75,"13141","fa2021"
76,"31480","sp2021"
76,"31477","sp2021"
76,"31437","sp2021"
76,"18574","fa2021"
76,"32657","sp2021"
76,"33071","sp2021"
76,"23946","sp2021"
77,"33210","sp2021"
77,"33153","sp2021"
77,"21165","fa2021"
78,"12322","fa2021"
78,"14461","fa2021"
78,"31445","sp2021"
78,"22370","sp2021"
78,"31547","sp2021"
78,"32823","sp2021"
78,"32824","sp2021"
78,"32825","sp2021"
78,"19881","fa2021"
79,"14385","fa2021"
79,"25183","sp2021"
79,"32826","sp2021"
79,"31546","sp2021"
79,"19880","fa2021"
80,"11403","fa2021"
80,"13647","fa2021"
80,"23948","sp2021"
80,"31456","sp2021"
80,"31431","sp2021"
80,"32827","sp2021"
80,"32828","sp2021"
80,"32829","sp2021"
80,"32830","sp2021"
80,"14871","fa2021"
80,"21314","sp2021"
81,"20708","fa2021"
81,"20709","fa2021"
81,"21099","sp2021"
81,"19872","fa2021"
81,"11123","fa2021"
81,"12099","fa2021"
81,"16166","fa2021"
82,"11306","fa2021"
82,"17555","fa2021"
83,"19914","fa2021"
83,"19912","fa2021"
83,"19911","fa2021"
83,"19910","fa2021"
83,"33362","sp2021"
83,"21233","fa2021"
83,"21234","fa2021"
83,"21235","fa2021"
83,"24404","sp2021"
83,"27210","sp2021"
84,"15424","fa2021"
84,"28610","sp2021"
85,"27681","sp2021"
85,"28611","sp2021"
86,"17564","fa2021"
86,"17565","fa2021"
86,"17566","fa2021"
86,"17567","fa2021"
86,"10899","fa2021"
86,"14463","fa2021"
86,"31470","sp2021"
86,"33215","sp2021"
86,"31449","sp2021"
86,"28990","sp2021"
86,"23947","sp2021"
86,"31476","sp2021"
86,"20911","fa2021"
86,"10443","fa2021"
86,"17584","fa2021"
86,"17585","fa2021"
86,"17586","fa2021"
86,"17587","fa2021"
87,"11759","fa2021"
87,"19842","fa2021"
88,"26655","sp2021"
88,"26656","sp2021"
88,"26657","sp2021"
88,"26658","sp2021"
88,"27036","sp2021"
88,"31511","sp2021"
88,"31509","sp2021"
88,"31508","sp2021"
88,"31507","sp2021"
88,"31506","sp2021"
89,"20550","sp2021"
89,"31469","sp2021"
